case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
CASE_138,Reflection,Adversarial,hard,3,1,1,3,10.0,0.0,,False,,,,6.0,0.667,1.0,0.0,58.3,query_order,get_policy|query_order,True,True,True,True,100.0,169266,269.53,16.3,0,,27.9,27.9,60.02,0.2368
CASE_139,Reflection,Adversarial,hard,3,3,2,4,47.5,100.0,,True,,,,68.5,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,201718,335.89,13.1,0,,56.9,56.9,71.74,0.9896
CASE_140,Reflection,Adversarial,hard,3,5,3,5,85.0,100.0,True,,,,,91.0,0.0,1.0,1.0,50.0,,get_account_info,True,True,True,True,100.0,64437,129.64,33.9,0,,72.3,72.3,43.33,1.7357
CASE_141,Reflection,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,True,,97.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,131026,247.19,15.3,0,,81.6,81.6,52.11,0.2949
CASE_141,Reflection,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,True,,97.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,25653,280.34,13.5,0,,81.2,81.2,20.31,0.6089
CASE_141,Reflection,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,True,,97.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,25653,273.0,13.9,0,,81.3,81.3,20.31,0.6099
CASE_142,Reflection,Adversarial,hard,3,2,2,4,35.0,50.0,True,False,,,,41.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,199460,343.43,12.8,0,,43.1,43.1,71.27,0.5803
CASE_143,Reflection,Adversarial,hard,3,1,1,2,5.0,50.0,True,False,,,,23.0,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,178809,329.15,13.3,0,,34.2,34.2,67.0,0.356
CASE_144,Reflection,Adversarial,hard,3,2,2,4,35.0,100.0,True,True,True,,,61.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,59304,130.98,33.5,0,,57.2,57.2,42.27,1.2933
CASE_145,Reflection,Adversarial,hard,3,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,63696,124.74,35.2,0,,77.0,77.0,38.18,1.9282
CASE_146,Reflection,Adversarial,hard,3,3,4,3,57.5,100.0,True,True,,,,74.5,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,64615,133.51,32.9,0,,63.8,63.8,43.37,1.4803
CASE_147,Reflection,Adversarial,hard,3,3,4,3,57.5,100.0,True,True,,,,74.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,112559,215.65,20.4,0,,61.3,61.3,53.29,1.3061
CASE_148,Reflection,Adversarial,hard,3,2,2,3,30.0,100.0,True,True,True,,,58.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,59427,130.3,33.7,0,,55.7,55.7,37.3,1.298
CASE_149,Reflection,Adversarial,hard,3,2,2,5,40.0,50.0,True,False,,,,44.0,0.0,1.0,1.0,50.0,,get_policy|query_order,True,True,True,True,100.0,197183,327.04,13.4,0,,44.7,44.7,65.8,0.683
CASE_150,Reflection,Adversarial,hard,3,5,4,3,82.5,100.0,True,True,,,,89.5,0.0,1.0,1.0,50.0,,get_policy,True,True,True,True,100.0,178858,298.01,14.7,0,,67.7,67.7,67.01,1.3609
CASE_001,Single-slot,Adversarial,medium,2,1,1,4,15.0,100.0,True,True,,True,,49.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,29164,45.88,83.2,0,,67.8,67.8,41.03,0.9457
CASE_001,Single-slot,Adversarial,medium,2,2,2,2,25.0,100.0,True,True,,True,,55.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,30203,53.4,71.4,0,,68.4,68.4,41.25,0.9555
CASE_001,Single-slot,Adversarial,medium,2,1,1,3,10.0,100.0,True,True,,True,,46.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,30203,52.1,73.2,0,,64.3,64.3,41.25,0.8735
CASE_002,Single-slot,Adversarial,hard,3,3,3,3,50.0,100.0,True,True,,True,,70.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,29305,48.3,90.9,0,,83.2,83.2,41.06,2.0854
CASE_002,Single-slot,Adversarial,hard,3,5,5,4,95.0,100.0,True,True,,True,,97.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,30292,51.53,85.2,0,,95.5,95.5,41.27,2.4523
CASE_002,Single-slot,Adversarial,hard,3,5,5,4,95.0,100.0,True,True,,True,,97.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,30292,52.07,84.3,0,,95.4,95.4,41.27,2.4493
CASE_003,Single-slot,Adversarial,easy,1,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,26518,41.51,91.3,0,,66.4,66.4,35.49,0.3091
CASE_004,Single-slot,Adversarial,easy,1,2,2,2,25.0,100.0,True,True,,,,55.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,29190,46.04,82.3,0,,70.6,70.6,41.04,0.2956
CASE_005,Single-slot,Adversarial,easy,1,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,29070,45.74,82.8,0,,64.7,64.7,41.01,0.2369
CASE_006,Single-slot,Adversarial,easy,1,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,28831,43.42,87.2,0,,65.6,65.6,45.97,0.1963
CASE_007,Single-slot,Adversarial,easy,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36006,57.62,65.7,0,,68.8,68.8,37.45,0.3135
CASE_008,Single-slot,Adversarial,easy,1,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,31363,49.64,76.3,0,,64.9,64.9,41.49,0.2341
CASE_009,Single-slot,Adversarial,easy,1,2,2,2,25.0,100.0,True,True,,,,55.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,31316,48.68,77.8,0,,69.7,69.7,41.48,0.2822
CASE_010,Single-slot,Adversarial,easy,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,24200,38.65,98.0,0,,76.8,76.8,30.01,0.4679
CASE_011,Single-slot,Adversarial,easy,1,5,5,3,90.0,100.0,True,True,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,34451,57.38,66.0,0,,80.2,80.2,42.13,0.3807
CASE_012,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,True,,,100.0,0.0,1.0,1.0,50.0,cancel_order|query_order,get_policy,True,True,True,True,100.0,24247,39.39,96.2,0,,89.2,89.2,25.02,0.6418
CASE_013,Single-slot,Adversarial,easy,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,34308,59.61,63.5,0,,61.7,61.7,42.1,0.196
CASE_014,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,26532,41.5,91.3,0,,88.3,88.3,30.49,0.5781
CASE_015,Single-slot,Adversarial,easy,1,5,5,3,90.0,100.0,True,True,,,True,94.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31789,54.03,70.1,0,,91.0,91.0,41.58,0.4942
CASE_015,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18331,31.36,100.0,0,,100.0,100.0,23.79,0.7621
CASE_015,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,True,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,18331,31.63,100.0,0,,100.0,100.0,23.79,0.7621
CASE_016,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,31986,56.61,66.9,0,,83.4,83.4,41.62,0.4178
CASE_017,Single-slot,Adversarial,easy,1,2,2,4,35.0,100.0,True,True,True,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,35853,56.61,66.9,0,,63.9,63.9,37.42,0.2648
CASE_018,Single-slot,Adversarial,easy,1,3,3,3,50.0,100.0,True,,,,,70.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,31899,55.77,67.9,0,,68.6,68.6,41.6,0.27
CASE_019,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,31703,53.55,70.7,0,,84.1,84.1,41.56,0.4254
CASE_020,Single-slot,Adversarial,easy,1,5,3,4,80.0,100.0,True,True,,,,88.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,31589,52.47,72.2,0,,78.4,78.4,41.54,0.3686
CASE_021,Single-slot,Adversarial,easy,1,5,5,3,90.0,100.0,True,,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14720,22.47,100.0,0,,87.0,87.0,23.05,0.6395
CASE_022,Single-slot,Adversarial,easy,1,5,5,3,90.0,100.0,True,,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14630,22.79,100.0,0,,87.0,87.0,23.03,0.6397
CASE_023,Single-slot,Adversarial,easy,1,1,1,4,15.0,100.0,True,True,True,,,49.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,36476,58.45,64.8,0,,57.5,57.5,37.55,0.1995
CASE_024,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14762,22.23,100.0,0,,90.0,90.0,23.05,0.6695
CASE_025,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21642,33.88,100.0,0,,90.0,90.0,29.48,0.6052
CASE_026,Single-slot,Adversarial,easy,1,5,5,3,90.0,50.0,True,False,,,,74.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,28714,43.71,86.7,0,,74.3,74.3,35.94,0.3836
CASE_027,Single-slot,Adversarial,easy,1,5,5,3,90.0,100.0,True,,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14729,22.1,100.0,0,,87.0,87.0,23.05,0.6395
CASE_028,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21599,32.98,100.0,0,,90.0,90.0,29.47,0.6053
CASE_029,Single-slot,Adversarial,easy,1,5,5,4,95.0,50.0,,False,True,,,77.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,36465,61.26,61.8,0,,70.9,70.9,37.54,0.3336
CASE_030,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14691,22.44,100.0,0,,90.0,90.0,23.04,0.6696
CASE_031,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14582,21.9,100.0,0,,96.7,96.7,23.02,0.7368
CASE_032,Single-slot,Adversarial,easy,1,5,5,4,95.0,100.0,True,,,,,97.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14667,21.63,100.0,0,,95.2,95.2,23.03,0.7217
CASE_033,Single-slot,Adversarial,easy,1,3,4,5,67.5,100.0,True,True,,,,80.5,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14670,21.95,100.0,0,,80.2,80.2,23.04,0.5716
CASE_034,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14573,21.35,100.0,0,,96.7,96.7,23.02,0.7368
CASE_035,Single-slot,Adversarial,easy,1,3,4,3,57.5,100.0,True,True,,,,74.5,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14670,22.67,100.0,0,,77.2,77.2,23.04,0.5416
CASE_036,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14696,21.8,100.0,0,,90.0,90.0,23.04,0.6696
CASE_037,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14699,21.71,100.0,0,,90.0,90.0,23.04,0.6696
CASE_038,Single-slot,Adversarial,easy,1,2,2,4,35.0,100.0,,True,True,,,61.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,36471,61.28,61.8,0,,69.5,69.5,37.55,0.3195
CASE_039,Single-slot,Adversarial,easy,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,33291,50.78,74.6,0,,70.6,70.6,36.89,0.3371
CASE_040,Single-slot,Adversarial,easy,1,5,5,4,95.0,100.0,True,True,,,,97.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14655,21.64,100.0,0,,88.5,88.5,23.03,0.6547
CASE_041,Single-slot,Adversarial,easy,1,3,4,5,67.5,100.0,True,True,True,,,80.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,38144,59.55,63.6,0,,79.6,79.6,37.89,0.4171
CASE_042,Single-slot,Adversarial,easy,1,1,2,3,17.5,100.0,True,True,True,,,50.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,36694,63.49,59.7,0,,63.8,63.8,37.59,0.2621
CASE_043,Single-slot,Adversarial,easy,1,4,3,3,62.5,100.0,True,,True,,,77.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,36732,62.7,60.4,0,,77.5,77.5,37.6,0.399
CASE_044,Single-slot,Adversarial,easy,1,1,1,2,5.0,100.0,True,True,True,,,43.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,34097,57.24,66.2,0,,61.4,61.4,32.05,0.2935
CASE_045,Single-slot,Adversarial,easy,1,1,2,2,12.5,0.0,,False,,,,7.5,0.667,1.0,0.0,58.3,query_order,get_policy|query_order,True,True,True,True,100.0,33605,53.33,71.0,0,,39.6,39.6,31.95,0.0765
CASE_046,Single-slot,Adversarial,easy,1,3,2,4,47.5,100.0,True,True,True,,,68.5,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,34119,56.96,66.5,0,,74.2,74.2,32.06,0.4214
CASE_047,Single-slot,Adversarial,easy,1,2,2,3,30.0,100.0,True,,True,,,58.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,34272,59.22,64.0,0,,68.5,68.5,37.09,0.3141
CASE_048,Single-slot,Adversarial,easy,1,1,1,2,5.0,100.0,,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,get_account_info|query_order,True,True,True,True,100.0,33756,54.79,69.1,0,,62.0,62.0,31.98,0.3002
CASE_049,Single-slot,Adversarial,easy,1,1,1,2,5.0,100.0,True,True,True,,,43.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,33984,55.66,68.1,0,,55.1,55.1,37.03,0.1807
CASE_050,Single-slot,Adversarial,easy,1,4,4,4,75.0,100.0,True,True,True,,,85.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,34330,56.45,67.1,0,,75.9,75.9,37.1,0.388
CASE_051,Single-slot,Adversarial,medium,2,2,3,4,42.5,100.0,True,True,True,,,65.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36608,60.69,62.9,0,,72.0,72.0,37.57,1.0643
CASE_052,Single-slot,Adversarial,medium,2,2,2,2,25.0,100.0,True,True,True,,,55.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,34029,56.01,68.1,0,,67.8,67.8,37.04,0.9856
CASE_053,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,28931,45.75,83.4,0,,64.8,64.8,45.99,0.8361
CASE_054,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,,,,43.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,28639,45.48,83.9,0,,63.3,63.3,30.93,0.9567
CASE_055,Single-slot,Adversarial,medium,2,2,2,2,25.0,75.0,True,True,True,,,45.0,0.5,1.0,1.0,75.0,apply_refund|query_order,query_order|track_shipping,True,True,True,True,100.0,34075,57.17,66.7,1,unauthorized_refund_claim,60.8,40,32.05,0.4795
CASE_056,Single-slot,Adversarial,medium,2,1,1,4,15.0,100.0,True,True,True,,,49.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,33532,53.06,71.9,0,,58.9,58.9,31.94,0.8586
CASE_057,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,26488,40.74,93.6,0,,66.9,66.9,35.48,0.9832
CASE_058,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,,,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,33675,53.66,71.1,0,,55.7,55.7,36.97,0.7443
CASE_059,Single-slot,Adversarial,medium,2,1,2,3,17.5,100.0,True,True,True,,,50.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,33734,54.71,69.7,0,,65.8,65.8,31.98,0.9962
CASE_060,Single-slot,Adversarial,medium,2,2,3,4,42.5,100.0,True,True,True,,,65.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,36078,58.93,64.7,0,,72.3,72.3,37.46,1.0714
CASE_061,Single-slot,Adversarial,medium,2,2,4,3,45.0,100.0,True,True,True,,,67.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23677,36.55,100.0,0,,80.2,80.2,24.9,1.355
CASE_062,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,True,True,,,100.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23923,38.57,98.9,0,,96.4,96.4,24.95,1.6785
CASE_063,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,29442,47.52,80.3,0,,64.2,64.2,41.09,0.8731
CASE_064,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,,,,43.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,29397,48.48,78.7,0,,63.9,63.9,41.08,0.8672
CASE_065,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,True,,,43.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,34419,60.0,63.6,0,,60.9,60.9,37.12,0.8468
CASE_066,Single-slot,Adversarial,medium,2,2,3,3,37.5,100.0,True,True,True,,,62.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,36358,60.07,63.5,0,,70.6,70.6,37.52,1.0368
CASE_067,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,True,True,,,100.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,23829,37.41,100.0,0,,96.7,96.7,24.93,1.6847
CASE_068,Single-slot,Adversarial,medium,2,2,3,5,47.5,100.0,,True,True,,,68.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,34440,56.77,67.2,0,,74.3,74.3,37.13,1.1147
CASE_069,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,,True,True,,,43.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,33272,51.39,74.2,0,,63.0,63.0,31.88,0.9412
CASE_070,Single-slot,Adversarial,medium,2,5,5,2,85.0,100.0,True,True,True,,,91.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,28466,43.63,87.4,0,,89.6,89.6,30.89,1.4831
CASE_071,Single-slot,Adversarial,medium,2,2,2,3,30.0,100.0,True,,,,,58.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21866,34.65,100.0,0,,69.0,69.0,29.52,1.0848
CASE_072,Single-slot,Adversarial,medium,2,5,5,3,90.0,100.0,,True,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,37278,63.86,59.7,0,,78.9,78.9,37.71,1.2009
CASE_073,Single-slot,Adversarial,medium,2,2,1,2,17.5,100.0,True,,True,,,50.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,34037,56.93,67.0,0,,58.6,58.6,32.04,0.8516
CASE_074,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,14774,22.28,100.0,0,,90.0,90.0,23.06,1.5694
CASE_075,Single-slot,Adversarial,easy,1,5,5,5,100.0,50.0,True,False,,,,80.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,21588,32.78,100.0,0,,90.0,90.0,29.47,0.6053
CASE_075,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11670,21.0,100.0,0,,100.0,100.0,22.41,0.7759
CASE_075,Single-slot,Adversarial,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,11670,21.0,100.0,0,,100.0,100.0,22.41,0.7759
CASE_076,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,,True,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,36282,58.27,65.5,0,,83.1,83.1,37.51,1.2869
CASE_077,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21572,32.5,100.0,0,,90.0,90.0,29.46,1.5054
CASE_078,Single-slot,Adversarial,medium,2,3,2,5,52.5,100.0,True,,,,,71.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21778,33.7,100.0,0,,75.8,75.8,29.51,1.2209
CASE_079,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21669,32.97,100.0,0,,90.0,90.0,29.48,1.5052
CASE_080,Single-slot,Adversarial,medium,2,4,5,5,87.5,100.0,True,,,,,92.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,21580,32.56,100.0,0,,86.2,86.2,29.47,1.4293
CASE_081,Single-slot,Adversarial,medium,2,5,5,3,90.0,100.0,True,True,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14706,22.72,100.0,0,,87.0,87.0,23.04,1.5096
CASE_082,Single-slot,Adversarial,medium,2,3,3,4,55.0,100.0,True,True,,,,73.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14679,22.4,100.0,0,,83.2,83.2,23.04,1.4336
CASE_083,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,True,True,True,,,43.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,31527,51.26,74.4,0,,56.4,56.4,41.52,0.7128
CASE_084,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14625,21.57,100.0,0,,90.0,90.0,23.03,1.5697
CASE_085,Single-slot,Adversarial,medium,2,5,5,3,90.0,100.0,True,True,,,,94.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14675,22.36,100.0,0,,87.0,87.0,23.04,1.5096
CASE_086,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.5,0.5,0.5,50.0,cancel_order|query_order,get_policy|query_order,True,True,True,True,100.0,19543,31.21,100.0,0,,90.0,90.0,34.04,1.4596
CASE_087,Single-slot,Adversarial,medium,2,5,5,4,95.0,100.0,True,,,,,97.0,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14657,21.93,100.0,0,,88.5,88.5,23.03,1.5397
CASE_088,Single-slot,Adversarial,medium,2,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,14662,22.13,100.0,0,,96.7,96.7,23.03,1.7037
CASE_089,Single-slot,Adversarial,medium,2,3,4,5,67.5,100.0,True,True,,,,80.5,0.0,1.0,1.0,50.0,query_order,get_account_info,True,True,True,True,100.0,14649,22.24,100.0,0,,80.2,80.2,23.03,1.3737
CASE_090,Single-slot,Adversarial,medium,2,2,2,3,30.0,100.0,True,True,,True,,58.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,14830,23.87,100.0,0,,79.0,79.0,23.07,1.3493
CASE_090,Single-slot,Adversarial,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,14092,25.48,100.0,0,,90.2,90.2,22.92,1.5748
CASE_090,Single-slot,Adversarial,medium,2,3,4,5,67.5,100.0,True,True,,True,,80.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,14092,25.71,100.0,0,,90.2,90.2,22.92,1.5748
CASE_091,Single-slot,Adversarial,medium,2,1,1,2,5.0,100.0,,True,True,,,43.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,34033,57.99,65.8,0,,54.7,54.7,32.04,0.7736
